player_id,name,new_id,own_goals,yellow_cards,yellow_red_cards,red_cards,minutes_played,penalty_goals,minutes_per_goal,matches,goals,assists,to_nil,conceded_goals
1174593,Donovan Basset,bbbc8672,0,2,0,1,1990,0,0.0,23,0,0,0,0
1174607,Rayan Forsa,d495c548,0,5,0,0,1757,0,1109.0,32,1,0,0,0
1174679,Luigi Lubrano,a9eda5d1,0,0,0,0,156,0,0.0,3,0,0,0,0
1174700,Nicola Muscas,ab3c20ee,0,4,0,1,2019,0,463.5,28,4,1,0,0
1174733,Emiliano Bugari,84df022c,0,0,0,0,0,0,0.0,0,0,0,0,0
1174737,Denis Useini,9b99fdd4,0,0,0,0,0,0,0.0,0,0,0,0,0
1175088,Maxime Zamboni,9e581982,0,0,0,0,543,0,0.0,8,0,0,0,0
1175108,Filippo Barone,63fbf5c2,0,0,0,0,811,0,0.0,10,0,0,4,16
1175129,Nicola Torregiani,0e6a565a,0,1,0,0,0,0,0.0,0,0,0,0,0
1175145,Alexander Zuddas,b9181819,0,13,0,0,1837,0,0.0,29,0,0,0,0
1175149,Lorenzo Lombardi,7bad7312,0,0,1,1,1329,0,166125.0,22,8,1,0,0
1175161,Pablo Arana,6b6dc94c,0,3,0,0,165,0,0.0,6,0,0,0,0
1175192,Enzo Arbona,47d8c00b,0,0,0,0,1042,1,521.0,15,2,1,0,0
1175207,Davide Rossi,8bb50344,0,1,0,0,545,0,0.0,12,0,1,0,0
1175222,Moussa Kaba,66af7d04,0,4,0,0,1974,0,1577.0,24,1,1,0,0
1175231,Florian Joseph-Monrose,f77417a4,0,3,1,0,1980,0,0.0,22,0,0,0,0
1175232,Noa Diagouraga,a759921b,0,2,0,0,535,0,0.0,14,0,0,0,0
1175265,Samba Sakho Dramé,be4c2a84,0,2,0,0,2160,0,0.0,24,0,0,10,24
1175267,Nicolas Masi,f406ec94,0,0,0,1,166,0,0.0,2,0,0,1,3
1175268,Lorenzo Chiucchiuini,18567e9a,0,1,0,1,1519,0,50633333333333.0,23,3,5,0,0
1175269,Simone Curzi,69114f73,0,2,0,0,1263,1,263.4,26,6,4,0,0
1175270,Damiano Di Bartolomeo,59bc768e,0,2,0,1,1254,0,0.0,19,0,0,0,0
1175271,Francesco Fazio,6f90141b,0,2,0,0,729,0,729.0,19,1,4,0,0
1175272,Lorenzo Miconi,6fea6853,0,2,0,0,1231,0,246.2,21,5,0,0,0
1175276,Cristiano Trifelli,b93a5c78,0,3,0,0,1878,0,626.0,23,3,1,0,0
1175285,Andrea Grifa,20387e9f,0,6,0,0,1359,0,1299.0,25,1,1,0,0
1175294,Nicolò Troiani,5c533ea5,0,2,0,0,227,0,0.0,7,0,0,0,0
1175295,Salvatore Valenza,130d2e16,0,1,0,0,251,0,0.0,8,0,0,0,0
1175296,Samuele Belmonte,c036bc01,0,0,0,0,1643,2,81857142857252.25,27,18,10,0,0
1175297,Francesco Ferrara,d71abf67,0,2,1,0,267,0,267.0,13,1,0,0,0
1175298,Emanuele Lulli,ebddd596,0,1,0,0,1048,0,147.0,20,1,1,0,0
1175299,Matteo Malafronte,0b3e09f8,0,0,0,0,481,0,477.0,16,1,3,0,0
1175300,Tommaso Marchetti,2b815b2d,0,1,0,0,1695,0,1114.0,25,1,3,0,0
1175301,Federico Nardin,acd2f7b1,0,4,0,0,2653,0,566.0,36,1,1,0,0
1175302,Francesco Panico,18562364,0,2,0,0,1987,0,349.0,30,4,5,0,0
1175303,Manuel Scacchi,02f75438,0,0,0,0,1366,0,306.75,28,4,3,0,0
1175304,Alessandro Sugamele,73c8d76d,0,1,0,0,1181,0,21633333333439.4,22,8,4,0,0
1175305,Federico Terlizzi,78c6d5cb,0,4,0,0,2002,0,1272.5,26,3,0,0,0
1175307,Marcello Carollo,98a8aa9f,0,4,0,0,2809,0,1360.0,33,2,2,0,0
1175308,Luca Tosini,74d67f17,0,6,0,0,2766,3,481.4,44,5,2,0,0
1175315,Tommaso Pilenga,8b485b80,0,1,0,0,662,0,608.0,19,1,0,0,0
1175336,Omar Ait Atti,01e82edf,0,3,0,0,1281,0,640.5,29,2,2,0,0
1175337,Rashid Tourè Ousmane,27a0569f,0,0,0,0,0,0,0.0,0,0,0,0,0
1175368,Vincent Chedot,bee92f6a,0,0,0,0,174,0,174.0,8,1,0,0,0
1175369,Davide Chiodi,da0dbe29,0,0,0,0,0,0,0.0,0,0,0,0,0
1175370,Federico Renda,6d0233f6,0,1,0,0,1972,0,968.0,28,2,3,0,0
1175527,Mouhamed Fall,03fea28e,0,0,0,0,503,0,481.0,12,1,0,0,0
1175536,Alberto Panzani,116e09cc,0,7,1,0,1486,0,678.5,29,2,2,0,0
1175538,Tommaso Rigo,39b19b63,0,17,0,1,3034,0,2944.0,34,1,0,0,0
1175544,Stefano Mazzitelli,4dbbc17e,0,1,0,0,886,0,751.0,17,1,0,0,0
1175549,Lorenzo Macchi,41b840ce,0,1,0,0,720,0,0.0,8,0,0,2,14
1175598,Antonio Patriciello,7b676a5a,0,0,0,0,0,0,0.0,0,0,0,0,0
1175656,Thomas Diego Altomonte,9c2a307c,0,0,0,0,118,0,0.0,7,0,0,0,0
1175680,Emanuele Luxardo,a150532e,0,0,0,0,379,0,0.0,11,0,0,0,0
1175682,Denys Svystelnyk,0573bb72,0,2,0,0,1590,0,1500.0,19,1,0,0,0
1175693,Riccardo Andrini,576b39a7,0,0,0,0,28,0,0.0,2,0,0,0,0
1175699,Francesco Berretta,e5b325cd,0,3,0,0,3332,0,3268.0,39,1,0,0,0
1175704,Lorenzo Romano,d144972d,0,0,0,0,0,0,0.0,0,0,0,0,0
1175706,Francesco Giudice,9d010ba5,0,0,0,0,1,0,0.0,1,0,0,0,0
1175707,Giuseppe Fiore,156e74dc,0,0,0,0,0,0,0.0,0,0,0,0,0
1175714,Giuseppe Rocco Saccomanni,e37a0963,0,3,0,0,1465,0,39533333333333.0,30,3,0,0,0
1175715,Nicola Ricciuti,3bc76bef,0,0,0,0,0,0,0.0,0,0,0,0,0
1175798,Gady Beyuku,a3670c13,2,3,0,0,1223,0,20383333333333.0,14,6,0,0,0
1175799,Deen Adehoumi,b7c07d50,1,5,0,0,1789,0,0.0,23,0,0,0,0
1175869,Jesús Belza,375553a1,0,1,0,0,378,0,0.0,12,0,1,0,0
1175870,Daniel D'Angelo,f7a5c1b9,0,0,0,0,57,0,0.0,2,0,0,0,0
1175875,Gregorio Coppini,4a7a2eec,0,0,0,0,47,0,0.0,3,0,0,0,0
1175888,Mattia Giuliani,ff418044,0,1,0,0,104,0,0.0,7,0,0,0,0
1175937,Riccardo Speltri,7f9c59f8,0,0,0,0,39,0,0.0,4,0,0,0,0
1175940,Tommaso Sambo,bac5d10e,0,2,0,0,357,0,178.5,16,2,0,0,0
1175941,Tommaso Aggio,5e84e959,0,0,0,0,0,0,0.0,0,0,0,0,0
1175942,Davide Chiandussi,14080fb7,0,0,0,0,264,0,0.0,5,0,0,0,0
1176120,Gioele Bosi,3dcda693,0,1,0,0,1980,0,0.0,22,0,0,6,27
1176154,Denzel Bissog Fauconnier,acfb25f3,0,3,0,0,1613,0,1613.0,22,1,0,0,0
1176215,Bahmed Deuff,d8c5a245,0,1,0,0,1404,0,1402.0,23,1,0,0,0
1176253,Nicolas Florival,0fa88d76,0,2,0,0,1417,0,26133333333649.5,27,5,0,0,0
1176254,Eddi Bekumba Kingue,28a24467,0,0,0,0,1635,0,272.5,20,6,0,0,0
1176295,Pape Moussa Fall,5e6a7ff3,1,3,0,0,2098,2,203.5,25,10,3,0,0
1176302,Christian Casali,c39d823d,0,1,0,0,8,0,0.0,1,0,0,0,0
1176345,Mahamadou Nagida,aeb1fc20,0,1,0,0,697,0,387.0,14,1,0,0,0
1176348,Maikol Moretto,ddcdac03,0,2,0,0,396,0,0.0,16,0,0,0,0
1176358,Carlo Tosoni,8a4a9133,0,2,0,0,3240,0,0.0,36,0,0,8,50
1176371,Francesco Corriere,1b7633b0,0,1,0,1,3127,0,0.0,35,0,0,10,45
1176376,Max Denis,f0b01360,0,2,0,0,1827,0,54666666666667.0,25,3,0,0,0
1176396,Cristian Perna,70b92ecb,0,0,0,0,1760,0,0.0,22,0,0,8,23
1176397,Matteo Galati,c3eecff8,0,6,0,0,2592,0,0.0,31,0,1,0,0
1176398,Edoardo Bettinelli,b448de87,0,1,0,0,1809,0,0.0,22,0,0,0,0
1176401,Gian Mario Pio Buatti,7f0615ae,0,7,0,0,1624,0,1575.0,26,1,0,0,0
1176437,Salvatore Marasco,b15c5423,0,2,0,0,900,0,696.0,16,1,0,0,0
1176438,Simone Ascione,09a57846,0,3,0,0,3179,0,903.0,39,6,2,0,0
1176440,Adel Kadi,bd74d9c1,0,0,0,0,501,0,501.0,13,1,0,0,0
1176519,Adrián Arnu,4670700000000000476351814130314795029558313711225630686504108141018599768805234325735167335216145498112,0,1,0,0,2070,1,47166666667567.6,44,15,3,0,0
1176544,Paolo Franzese,bf7ec496,0,4,0,0,2017,0,0.0,26,0,0,0,0
1176552,Salvatore Buono,8c5a6786,0,0,0,0,0,0,0.0,0,0,0,0,0
1176554,Alessandro Patalano,186ecb8d,0,2,0,0,1379,0,43166666666667.0,21,3,3,0,0
1176561,Alessandro Gadaleta,2b34cdcf,0,5,0,1,347,0,269.0,13,1,1,0,0
1176568,Matteo Milan,c7d96fdc,0,6,0,0,1273,0,0.0,17,0,1,0,0
1176574,Gaetano Prencipe,504d4451,0,1,0,0,461,0,0.0,10,0,0,0,0
1176897,Valentin Fontaine,31d10a44,0,2,0,0,1999,0,66633333333333.0,23,3,0,0,0
1177140,Enzo Kalombola,af68c36c,0,0,0,0,1974,0,1884.0,27,2,0,0,0
1177151,Kemal Sarigöl,7f62e0d1,0,0,0,0,148,0,148.0,4,1,0,0,0
1177199,Mattia Sofrá,5780bf46,0,0,0,0,3732,0,3462.0,47,2,0,0,0
1177262,Daniel Casazza,392286de,0,3,0,0,619,0,427.0,17,1,0,0,0
1177290,Ismail Diallo,16886424,0,4,0,0,1931,0,1931.0,25,1,2,0,0
1177356,Bala Keita,826abf0b,0,3,1,0,2266,0,53766666666902.0,36,4,3,0,0
1177512,Gerard Ruiz,8aaa63b4,0,5,0,0,1654,0,328.4,23,5,1,0,0
1177630,Tommaso Pisciotta,852cb03f,0,2,1,0,613,0,0.0,13,0,0,0,0
1177664,Matteo Rizzato,5aaaf53c,0,0,0,0,3,0,0.0,1,0,0,0,0
1177666,Christian Capacchione,31500cb3,0,1,0,0,1837,0,0.0,26,0,1,0,0
1177684,Emanuele Mastrodonato,6d9851bd,0,0,0,0,34,0,0.0,1,0,0,0,0
1177906,Nelson Savonnier,6b2264db,0,0,0,0,584,0,0.0,9,0,0,0,0
1178016,Andrea Primasso,de81bcc1,0,10,0,0,2853,0,2457.0,36,1,0,0,0
1178117,Rodrigo Ramos,b5306345,0,0,0,0,27,0,0.0,6,0,0,0,0
1178156,Kevin Moressa,ff1032f0,0,0,0,0,1041,0,281.5,24,2,2,0,0
1178164,Alessandro Patelli,4391221f,0,0,0,0,169,0,0.0,5,0,0,0,0
1178177,Matteo Carbonara,6dff6052,0,0,0,0,183,0,0.0,3,0,0,0,0
1178178,Leonardo Mortarino,3bb35f80,0,0,0,0,0,0,0.0,0,0,0,0,0
1178188,Marco Virtuani,e73c4552,0,0,0,0,0,0,0.0,0,0,0,0,0
1178197,Andrea Dorigo,f727cb82,0,0,0,0,0,0,0.0,0,0,0,0,0
1178211,Lorenzo Zaffalon,59f744b1,0,2,0,0,1364,0,0.0,19,0,0,0,0
1178212,Simone Perucchini,b14bc415,0,1,0,0,465,0,232.5,15,2,3,0,0
1178214,Andrea Michieletto,d5498dc2,0,0,0,0,0,0,0.0,0,0,0,0,0
1178216,Mattia Sterbini,0336894e,0,1,0,0,614,0,0.0,13,0,0,0,0
1178217,Amelio Troka,031592d7,0,1,0,0,815,0,0.0,12,0,0,0,0
1178221,Dino Tatarevic,7150705c,0,2,0,0,1636,0,327.2,22,5,0,0,0
1178235,Michael Biritwum Foh,9f262e0b,0,0,0,0,1084,0,542.0,19,2,3,0,0
1178236,Christian Zaninelli,2e3c4750,0,5,0,0,1583,0,0.0,20,0,0,0,0
1178258,Riccardo Montesi,19c3ad98,0,6,0,0,1814,0,442.25,26,4,1,0,0
1178293,Luca Bongini,5aa28647,0,0,0,0,0,0,0.0,0,0,0,0,0
1178301,Federico Allegrucci,5a778ec5,0,0,0,0,82,0,0.0,5,0,0,0,0
1178393,Antonio Cordero,8b4c5edf,0,0,0,0,1066,0,20.0,27,1,2,0,0
1178421,Daniel Tussellino,14edb09d,0,1,0,0,2307,0,75733333333368.0,30,4,0,0,0
1178474,Amadou Koné,6a9e5a8f,0,6,1,1,1469,0,794.0,30,1,0,0,0
1178476,Anto Sekongo,cf0a0f8c,0,5,0,0,1804,0,12885714285714.0,21,14,0,0,0
1178489,Alpha Touré,e41cf424,0,0,0,0,567,0,0.0,7,0,2,0,0
1178507,Titouan Le Breton,30b3ce1a,0,2,0,0,870,0,25966666666667.0,15,3,0,0,0
1178509,Kleidi Xhani,79b0905a,0,1,0,0,1011,0,337.0,23,3,0,0,0
1178555,Gabriele Bonello,ce40d7f3,0,7,0,0,2149,0,67633333333333.0,32,3,6,0,0
1178562,Yuri Limongelli,85abc613,0,2,0,0,2784,0,721.5,36,8,5,0,0
1178573,Pablo Altozano,77a1702a,0,0,0,0,26,0,0.0,1,0,0,0,0
1178574,Alonso Bragado,98d7faa5,0,0,0,0,4,0,0.0,1,0,0,0,0
1178675,Luca Ambrosi,87484ef4,0,0,0,0,21,0,0.0,1,0,0,0,0
1178683,Marco Businarolo,65690c89,0,0,0,0,0,0,0.0,0,0,0,0,0
1178684,Elia Campesan,4e9e352c,0,1,0,0,166,0,0.0,4,0,0,0,0
1178721,Rafel Bauzà,75e637a9,0,10,0,1,2579,0,0.0,35,0,2,0,0
1178739,Juan Carlos Sabater,3efbc927,0,3,0,0,1652,0,0.0,23,0,0,0,0
1178748,Álex Morata,1b9109d6,0,5,0,0,1184,0,1184.0,16,1,0,0,0
1178758,Malick Junior Yalcouyé,4c2e7504,0,4,0,0,1134,0,959.0,15,1,0,0,0
1178816,Darío Ramírez,deabfa7e,0,3,0,0,2515,0,2501.0,40,2,3,0,0
1178818,Theo Folgado,6ade5bbf,0,1,0,1,456,0,0.0,6,0,0,0,15
1178819,Jon Garro,9dbf9032,0,2,0,0,1559,0,687.0,36,2,0,0,0
1178883,Fabiano Tullio,46751bb8,0,1,0,0,165,0,0.0,12,0,0,0,0
1178890,Ibrahima Sylla,4d7c3ba3,0,4,0,0,2155,0,2056.0,29,3,0,0,0
1178911,Luca Zamagni,b0bdc9af,0,0,0,0,90,0,0.0,1,0,0,0,3
1178915,Riccardo Mantovan,03e10097,0,0,0,0,0,0,0.0,0,0,0,0,0
1178949,Roberto Bentivoglio,493b7535,0,0,0,0,45,0,0.0,1,0,0,0,0
1178953,Pietro Maselli,36548839,0,0,0,0,338,0,338.0,11,1,0,0,0
1178978,Tommaso Tiberi,d668e8ce,0,0,0,0,0,0,0.0,0,0,0,0,0
1179131,Espérance Mabekondiasson,b04b115f,0,1,0,0,1042,0,34733333333333.0,23,3,0,0,0
1179317,Rayan Stafa,7f801c53,0,0,0,0,21,0,0.0,1,0,0,0,0
1179375,Luigi Palmiere,3bf9fc74,0,4,0,0,822,0,0.0,16,0,0,0,0
1179394,Olumayowa Lawal,11a0b673,0,1,0,0,209,0,0.0,6,0,0,0,0
1179399,David Edoardo Suazo,aedef28d,0,0,0,0,205,0,144.0,11,1,0,0,0
1179404,Gabriele Gigante,d3e13240,0,0,0,0,683,0,0.0,23,0,0,0,0
1179405,Antonio Guerriero,05e35648,0,1,0,0,2170,0,1040.5,33,2,0,0,0
1179427,Nicola Sforza,6336588c,0,0,0,0,155,0,0.0,6,0,0,0,0
1179429,Mattia Pelliccia,c6c5c2c5,0,0,0,0,12,0,0.0,1,0,0,0,0
1179482,Iker Luque,f7943192,0,0,0,1,217,0,217.0,6,1,0,0,0
1179523,Raffaele Sibilio,4ea73eea,0,0,0,0,10,0,0.0,5,0,0,0,0
1179570,Maxim Fernández,ea222434,0,0,0,0,2,0,0.0,1,0,0,0,0
1179574,Cameron Gardner,318019999999999997005718745015278444831383575597773400635955061370950336639073315654205440,0,0,0,0,143,0,0.0,4,0,0,0,0
1179581,Mario David,956bef0a,0,0,0,0,408,0,67.0,8,1,0,0,0
1179587,Thomas Falconio,845fe0be,0,1,0,0,400,0,0.0,14,0,0,0,0
1179588,Yuzún Ley,4f2229b7,0,0,0,0,271,0,0.0,4,0,0,0,0
1179598,Pietro Passaquieti,b3f1d200,0,0,0,0,9,0,0.0,2,0,0,0,0
1179762,Mário Vasconcellos,26986974,0,7,0,1,2116,0,0.0,25,0,0,0,0
1179806,Alessio Bruzzese,3ffea198,0,0,0,0,528,0,0.0,14,0,0,0,0
1179810,Nicholas Coluccio,430b1486,0,1,0,0,63,0,0.0,7,0,0,0,0
1179842,Bamir Sadiku,d537b078,0,0,0,0,1184,0,16414285714286.0,24,7,0,0,0
1179843,Jesse Saputo,df7115b4,0,2,0,0,1621,0,247.0,23,6,6,0,0
1180000,Jack Norris,1066f97e,0,0,0,0,21,0,0.0,3,0,0,0,0
1180149,Oumaro Yabre,0c0ec018,0,0,0,0,2610,0,0.0,29,0,0,12,29
1180157,Andrei Bârzăghideanu,e707c1f5,0,0,0,0,72,0,0.0,6,0,0,0,0
1180236,Giovanni Pettinari,87d8a13b,0,0,0,0,1177,0,588.5,21,2,0,0,0
1180265,Riley Court,ace3d720,0,0,0,0,171,0,0.0,6,0,0,0,0
1180367,Carmine D'Avanzo,ba077802,0,1,0,0,397,0,0.0,12,0,0,0,0
1180370,Pietro Reggiori,6a23927f,0,1,0,0,2299,0,0.0,34,0,1,0,0
1180384,Mattia Ayokoue,481da559,0,6,0,0,1924,0,917.0,26,2,0,0,0
1180385,Tommaso Cerlesi,1aa93c59,0,0,0,0,286,0,0.0,7,0,0,0,0
1180573,Lucas Leaudais,6aba54d6,0,0,0,0,609,0,0.0,9,0,0,0,0
1180575,Matthias Nouichi,19acc65c,0,1,0,0,450,0,0.0,5,0,0,1,7
1180582,Sebastiano Farrauto,e76d3794,0,0,0,0,48,0,0.0,3,0,0,0,0
1180636,Francesco Messina,81335000000000006307141441516093364195247526533297137013020103408944257433600,0,0,0,0,621,0,433.0,21,1,2,0,0
1180641,Francesco Di Paola,3bfb78e9,0,4,0,0,1392,0,0.0,19,0,0,0,0
1180701,Ismael Cajazzo,00f9cf17,0,1,1,0,2656,0,35885714285714.0,33,7,3,0,0
1180705,Mattia Porro,23663241,0,1,0,0,1538,0,0.0,24,0,0,0,0
1180706,Pierpaolo Cirio,5c81819a,0,0,0,0,136,0,0.0,8,0,0,0,0
1180707,José Ordóñez,ab9b51c1,0,2,0,0,2728,0,679.0,35,8,0,0,0
1180710,Lorenzo Giora,481a2d1c,0,0,0,0,120,0,0.0,7,0,1,0,0
1180711,Serafino Calzone,01a4c47d,0,2,0,0,1316,0,1016.0,32,1,0,0,0
1180712,Niccolò Bigi,d612b3e6,0,4,0,0,2740,0,0.0,33,0,1,0,0
1180733,Ceadach O'Neill,6b66352c,0,1,0,0,811,0,373.0,16,5,0,0,0
1180813,Ryan Kamal,c62c69cb,0,1,0,0,844,0,0.0,18,0,0,0,0
1180967,Matteo Galletti,bde881df,0,0,0,0,180,0,0.0,2,0,0,0,5
1181075,Kevin Testagrossa,35d19213,0,2,0,0,1568,0,0.0,18,0,0,5,26
1181077,Gabriel Tavella,206b9cb0,0,0,0,0,92,0,0.0,4,0,0,0,0
1181098,Simone Esposito,d8ae4da6,0,3,0,0,1260,0,0.0,14,0,0,5,14
1181110,Serigne Diop,f88be484,0,2,0,0,596,0,0.0,17,0,0,0,0
1181113,Matteo Beconcini,df2d7c9d,0,0,0,0,547,0,0.0,8,0,0,0,0
1181118,Andrea Caferri,e5e1470b,0,1,0,0,396,0,0.0,7,0,1,0,0
1181124,Francesco Canu,203e9a37,0,4,0,0,1676,0,0.0,26,0,1,0,0
1181125,Roberto Scarafoni,83a8d786,0,4,0,1,1061,0,0.0,18,0,0,0,0
1181176,Paolo Virgilio,ab8d1295,0,10,0,0,3458,0,681.0,40,4,3,0,0
1181184,Domenico Albanese,1d1f3285,0,0,0,0,176,0,0.0,7,0,0,0,0
1181185,Andrea Soldano,e02a9c1a,0,0,0,0,0,0,0.0,0,0,0,0,0
1181302,Christian Lo Grande,6e1e816c,0,1,0,0,575,0,287.5,22,2,0,0,0
1181679,Elnatan Ghebreselassie,1af4345a,0,2,0,0,963,0,0.0,16,0,0,0,0
1181767,Christian Torrisi,5f9e8fa9,0,0,0,0,0,0,0.0,0,0,0,0,0
1181774,Luca De Simone,0a12875b,0,2,0,0,0,0,0.0,0,0,0,0,0
1181776,Alessandro Calvosa,eabba8f6,0,5,0,0,1917,0,0.0,26,0,0,0,0
1181777,Gioele Rota,5302eaa8,0,2,0,0,2225,0,0.0,33,0,0,0,0
1181802,Mattia Latagliata,958dd2c7,0,1,0,0,432,0,0.0,12,0,0,0,0
1181813,Simone Iuliano,0995b661,0,1,0,0,0,0,0.0,0,0,0,0,0
1181883,George Feeney,0ba89cde,0,1,0,0,1659,0,346.8,33,11,0,0,0
1182021,Lorenzo Allegrucci,49acf576,0,0,0,0,630,0,0.0,7,0,0,3,9
1182058,Leonardo Pernaselci,3df6863c,0,3,0,0,1247,4,20033333333333.0,15,6,0,0,0
1182072,Jack Luis Bisazza,c68004a5,0,0,0,0,116,0,0.0,2,0,0,1,2
1182078,Mattia Ciaccia,4168f194,0,0,0,0,437,0,0.0,5,0,0,0,17
1182080,Robert Paglialunga,f3fd1a2c,0,1,0,0,1532,0,766.0,24,2,0,0,0
1182081,Marco Arsena,e527e38a,2,3,0,0,2186,0,1070.0,26,2,0,0,0
1182082,Giovanni Zanotel,637fb917,0,0,0,0,1863,0,1622.0,28,1,0,0,0
1182083,Alessandro Di Pasquale,53ebed8b,0,3,0,1,2466,2,618.0,36,3,0,0,0
1182084,Giulio Leo,3b83608c,0,2,0,0,1506,0,295.8,24,5,1,0,0
1182086,Simone Dell'Anna,c954f831,0,1,0,0,503,0,0.0,18,0,0,0,0
1182089,Iacopo Marrocco,ec4aec23,0,1,0,0,253,0,111.5,7,2,0,0,0
1182090,Samuele Perrone,5771760d,0,1,0,0,1946,0,289.4,33,12,1,0,0
1182110,Simone Cocchi,a203e32b,0,2,0,0,706,0,644.0,18,1,0,0,0
1182165,Francesco Versari,94ff958b,0,1,0,0,2164,0,0.0,24,0,0,10,27
1182166,Vittorio Viti,741268a5,0,0,0,1,496,0,0.0,6,0,0,3,6
1182168,Dawid Bembnista,7bb12ac1,0,2,0,0,2333,0,0.0,28,0,0,0,0
1182169,Roberto Berizzi,2ac2f2d0,0,0,0,0,798,0,0.0,22,0,1,0,0
1182170,Lorenzo Tavernini,a9423492,0,2,0,0,1509,0,1150.0,22,1,0,0,0
1182171,Konstantinos Tsoulkanis,97c9bb79,0,0,0,0,165,0,0.0,11,0,0,0,0
1182172,Giacomo Bertellotti,b43bff10,0,0,0,0,239,0,0.0,11,0,0,0,0
1182173,Alessio Chiaverini,2b3807e6,0,0,0,0,202,0,0.0,16,0,1,0,0
1182174,Filippo Fanucchi,973e73d6,0,1,0,0,735,0,0.0,23,0,1,0,0
1182175,Nicola Mazzi,4b74d32f,0,1,0,1,1738,0,49766666666667.0,25,3,1,0,0
1182176,Simone Menconi,921da54b,0,3,0,0,850,0,479.5,18,3,2,0,0
1182178,Giovanni Lauricella,e0fd7295,0,2,0,0,1672,0,18183333333333.0,30,6,3,0,0
1182180,Maurizio Rossetti,8169f0b1,0,4,0,0,853,2,96142857142949.0,27,8,0,0,0
1182182,Samuele Carlaccini,0eedaf9a,0,0,0,0,402,0,0.0,7,0,0,0,0
1182192,Simone Cat Berro,99f7939e,0,0,0,0,0,0,0.0,0,0,0,0,0
1182197,Diego Zingone,9e891d5c,0,1,0,0,1470,0,0.0,24,0,5,0,0
1182221,Leonardo Vitale,a68bf8d3,0,4,0,1,1715,0,0.0,27,0,0,0,0
1182222,Diego Martano,0e000915,0,1,0,0,1370,0,662.5,25,2,0,0,0
1182223,Gianmarco Milanese,1c29b535,0,3,0,0,710,0,710.0,15,1,0,0,0
1182224,Daniele Bleve,49110fb3,0,0,0,0,360,0,0.0,4,0,0,0,11
1182246,Leonardo Facchini,14c93817,0,0,0,0,0,0,0.0,0,0,0,0,0
1182247,Nicolò Moscheo,e10e4ad1,0,4,0,0,1199,0,0.0,27,0,0,0,0
1182322,Tao Paradowski,24102fbb,0,1,0,0,2610,0,0.0,29,0,0,10,35
1182368,Filippo Caselli,c8b40b9b,0,0,0,0,13,0,0.0,1,0,0,0,0
1182369,Francesco Leone,49e243ef,0,3,0,0,1570,3,11441666666765.5,25,14,9,0,0
1182376,Davide Garatti,d3910150,0,0,0,0,63,0,0.0,4,0,0,0,0
1182381,Simone Marsi,27f6faa0,0,0,0,0,0,0,0.0,0,0,0,0,0
1182386,Gordon Pasqualini,0d9b0346,0,1,0,0,564,0,246.0,13,2,0,0,0
1182388,Aliou Badra Fofana,db2c9c95,0,1,0,0,548,0,548.0,9,1,1,0,0
1182389,Francesco Russo,4cd92f1b,0,0,0,0,484,0,242.0,19,2,1,0,0
1182399,Lorenzo Orio,ab9abfd9,0,1,0,0,812,0,13533333333333.0,21,6,0,0,0
1182424,Andrea Scaldaferri,9ae0d983,1,6,1,0,2109,0,0.0,25,0,0,0,0
1182438,Michele Sanrocco,0b556dd6,0,0,0,0,732,0,0.0,9,0,0,1,15
1182439,Nicola Brigida,3739218a,0,2,0,1,1150,0,0.0,21,0,3,0,0
1182440,Fabio Polito,4acc7914,0,5,0,0,1103,1,1073.0,22,1,0,0,0
1182441,Luca Sassarini,a35695e1,0,2,0,0,842,0,0.0,13,0,0,0,0
1182442,Vitantonio Carrieri,df1efa7f,1,0,0,0,565,0,0.0,9,0,0,0,0
1182443,Umberto Monetti,c0a6fd9d,0,0,0,0,924,0,308.0,17,3,0,0,0
1182444,Christian Caputi,f1c0f38b,0,2,0,0,1249,0,624.5,22,2,1,0,0
1182445,Raffaele Spanò,fb10cf72,0,5,0,0,975,1,162.5,21,6,3,0,0
1182446,Alessandro Labianca,61763f96,0,2,0,0,1715,1,122.5,22,14,3,0,0
1182448,Gaetano Buonsante,dcb6d120,0,1,0,1,451,0,85666666666764.0,17,5,0,0,0
1182449,Roberto Dimola,1eb69449,0,3,1,0,1088,0,36266666666667.0,22,3,0,0,0
1182450,Paolo D'Elia,3f370f06,0,4,0,0,683,0,0.0,14,0,0,0,0
1182451,Andrea Di Cesare,c1e168fe,0,1,0,0,398,0,199.0,7,2,0,0,0
1182452,Francesco Palumbo,58702701,0,5,0,0,1085,0,1085.0,23,1,2,0,0
1182453,Nicolò Sordelli,82af8a3e,0,0,0,0,826,0,0.0,20,0,0,0,0
1182454,Federico Grilli,0b4285b4,0,6,0,0,1806,0,1806.0,22,1,0,0,0
1182455,Federico Belli,95c339dd,0,1,0,0,287,0,0.0,8,0,0,0,0
1182456,Dennis Brasolin,0d553e98,1,3,0,1,1553,0,388.25,21,4,1,0,0
1182457,Giovanni Maestroni,27429445,0,0,0,0,211,0,0.0,11,0,0,0,0
1182459,Daniele Papotti,38608309,0,1,0,0,1193,0,0.0,23,0,0,0,0
1182460,Italo Bulgheroni,1dfac89a,0,5,0,0,2032,1,406.4,25,5,2,0,0
1182463,Tommaso Micheri,4ccc0edb,0,1,0,0,802,0,160.4,22,5,0,0,0
